Case_ID,Stage,Molecule,Charge,Multiplicity,Num_Electrons,Basis,Basis_Source,Active_Space,Active_Electrons,Active_Orbitals,Mapper,N_Qubit,N_Qubit_Source,Method,Ansatz,Ansatz_Reps,Backend_Platform,Optimizer,Opt_Options,Shots,Qiskit_Version,TN_Layers_Network,TN_Layers_Circuit,TN_Ansatz,Optimization_Mode,Measurement_Method,Qasm_Ansatz_File,Qasm_Ansatz_SHA256,Num_Opt_Params_Phi,Num_Opt_Params_Theta,Num_ExpVals_Per_Iter,Notes,Est_QPU_Time_S_At_30_Iter,Est_QPU_Time_Cumulative_S
212,1_screen,Li2,0,1,6,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_4q_2r.qasm,5cd524e563fe,36,10,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",92.376,19831.548
216,1_screen,Li2,0,1,6,qvSZP,grimme_qvszp,valence_cas,2,2,JW,4,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_4q_2r.qasm,5cd524e563fe,36,10,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets; 2 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",92.376,19923.924
228,1_screen,H2O,0,1,10,sto-3g,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,20016.928
232,1_screen,H2O,0,1,10,sto-3g,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,20109.931
244,1_screen,H2O,0,1,10,6-31g,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,20202.934
248,1_screen,H2O,0,1,10,6-31g,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,20295.937
260,1_screen,H2O,0,1,10,cc-pvdz,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,20388.940
264,1_screen,H2O,0,1,10,cc-pvdz,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,20481.943
276,1_screen,H2O,0,1,10,cc-pvtz,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,20574.946
280,1_screen,H2O,0,1,10,cc-pvtz,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,20667.949
292,1_screen,H2O,0,1,10,def2-svp,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,20760.952
296,1_screen,H2O,0,1,10,def2-svp,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,20853.956
308,1_screen,H2O,0,1,10,def2-tzvp,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,20946.959
312,1_screen,H2O,0,1,10,def2-tzvp,basis_set_exchange,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,21039.962
324,1_screen,H2O,0,1,10,qvSZP,grimme_qvszp,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",93.003,21132.965
328,1_screen,H2O,0,1,10,qvSZP,grimme_qvszp,valence_cas,8,6,JW,12,jw_exact,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_12q_2r.qasm,77690a81b10b,108,34,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",93.003,21225.968
236,1_screen,H2O,0,1,10,sto-3g,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,21320.121
239,1_screen,H2O,0,1,10,sto-3g,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,21414.275
252,1_screen,H2O,0,1,10,6-31g,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,21508.428
255,1_screen,H2O,0,1,10,6-31g,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,21602.581
268,1_screen,H2O,0,1,10,cc-pvdz,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,21696.734
271,1_screen,H2O,0,1,10,cc-pvdz,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,21790.888
284,1_screen,H2O,0,1,10,cc-pvtz,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,21885.041
287,1_screen,H2O,0,1,10,cc-pvtz,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,21979.194
300,1_screen,H2O,0,1,10,def2-svp,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,22073.347
303,1_screen,H2O,0,1,10,def2-svp,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,22167.501
316,1_screen,H2O,0,1,10,def2-tzvp,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,22261.654
319,1_screen,H2O,0,1,10,def2-tzvp,basis_set_exchange,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,22355.807
332,1_screen,H2O,0,1,10,qvSZP,grimme_qvszp,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,pauli,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Standard per-Pauli-string measurement (baseline).",94.153,22449.960
335,1_screen,H2O,0,1,10,qvSZP,grimme_qvszp,valence_cas,8,6,mol_map,8,mol_map_inferred,TN-VQE,n_local_rzryrz_sca,2,qiskit.aer,COBYLA,{},4096,2.3.0,2,2,givens,both,grouped,data/qasm/n_local_rzryrz_sca_8q_2r.qasm,a3ddf9bc8eae,72,22,,"N_Qubit predicted by hamiltonian_sources.mol_map's inferred constraint-encoding formula, not a real MOL_MAP run -- exact for all 8 counts real runs have reported, but an estimate here. Stage-1 screening active space CAS(8,6), held fixed across all basis sets; 1 core orbital(s) frozen. Single TN-VQE reference point (network=2, circuit=2, givens); the full sweep is stage 2. givens is the JW image of a single-particle orbital rotation: it entangles, commutes with the number operator, and leaves U^dag H U a two-body fermionic Hamiltonian, so its Pauli-string count saturates with TN_Layers_Network rather than growing. Cebule's basis-state-pair-grouping measurement scheme (TNQCOptInput.measurement_method='grouped'). Expected to need fewer or equal distinct circuits per iteration than 'pauli', but the exact circuit count is an output of a real run, not predictable from the inputs.",94.153,22544.114
3,1_screen,H2,0,1,2,sto-3g,basis_set_exchange,valence_cas,2,2,JW,4,jw_exact,VQE,UCCSD,1,ibm_runtime,COBYLA,{},4096,2.3.0,,,n/a (not TN-VQE),n/a (not TN-VQE),pauli,,,,,,"N_Qubit = 2 x active orbitals (exact). Stage-1 screening active space CAS(2,2), held fixed across all basis sets (H2 has no core to freeze). Standard per-Pauli-string measurement (baseline).",96.918,22641.032
